Date,Ticker,Open,High,Low,Close,Volume,Sector
2021-05-27,NVDA,175.54,179.17,172.03,175.66,54376641,Technology
2021-05-28,NVDA,182.01,185.36,179.21,182.55,33342975,Technology
2021-05-31,NVDA,180.95,183.34,178.21,180.59,62944931,Technology
2021-06-01,NVDA,182.06,183.95,179.46,181.34,43530872,Technology
2021-06-02,NVDA,185.13,187.97,182.11,184.95,33168831,Technology
2021-06-03,NVDA,183.28,185.3,182.15,184.16,43181273,Technology
2021-06-04,NVDA,183.71,187.29,180.74,184.31,50584368,Technology
2021-06-07,NVDA,185.69,187.42,183.41,185.14,56649478,Technology
2021-06-08,NVDA,181.76,184.78,178.69,181.71,40463851,Technology
2021-06-09,NVDA,182.71,186.43,179.58,183.29,40627427,Technology
2021-06-10,NVDA,183.79,185.22,182.05,183.47,53116434,Technology
2021-06-11,NVDA,175.82,178.57,173.22,175.97,34655386,Technology
2021-06-14,NVDA,187.13,190.62,183.63,187.12,44319624,Technology
2021-06-15,NVDA,194.05,197.34,191.37,194.65,35675286,Technology
2021-06-16,NVDA,201.01,203.79,198.78,201.56,39195144,Technology
2021-06-17,NVDA,206.33,210.12,202.48,206.27,46729275,Technology
2021-06-18,NVDA,204.12,207.25,200.08,203.2,35034254,Technology
2021-06-21,NVDA,195.85,199.28,192.26,195.69,36104208,Technology
2021-06-22,NVDA,198.07,199.97,196.2,198.1,53272080,Technology
2021-06-23,NVDA,194.89,196.57,193.14,194.82,53067156,Technology
2021-06-24,NVDA,191.07,193.31,188.15,190.38,58887961,Technology
2021-06-25,NVDA,192.38,194.7,189.16,191.47,33880930,Technology
2021-06-28,NVDA,198.72,199.96,197.72,198.96,50434557,Technology
2021-06-29,NVDA,199.28,202.21,196.4,199.33,35433824,Technology
2021-06-30,NVDA,197.84,199.34,195.66,197.15,58839200,Technology
2021-07-01,NVDA,191.27,194.16,188.07,190.96,50326987,Technology
2021-07-02,NVDA,186.42,188.05,184.92,186.55,53420681,Technology
2021-07-05,NVDA,186.1,189.44,183.67,187.0,61537039,Technology
2021-07-06,NVDA,184.64,188.35,181.38,185.08,50918456,Technology
2021-07-07,NVDA,183.11,187.32,179.66,183.85,47345428,Technology
2021-07-08,NVDA,184.01,186.36,181.83,184.18,57821041,Technology
2021-07-09,NVDA,180.73,183.46,178.79,181.52,33573888,Technology
2021-07-12,NVDA,177.27,178.43,176.27,177.43,54129797,Technology
2021-07-13,NVDA,170.99,172.37,169.36,170.74,53143286,Technology
2021-07-14,NVDA,176.39,177.95,174.65,176.21,53073352,Technology
2021-07-15,NVDA,183.38,185.88,181.18,183.68,51003273,Technology
2021-07-16,NVDA,172.09,175.61,168.71,172.22,43839655,Technology
2021-07-19,NVDA,176.15,179.02,174.04,176.9,48924643,Technology
2021-07-20,NVDA,179.83,182.3,178.04,180.51,46187087,Technology
2021-07-21,NVDA,197.06,198.25,196.06,197.25,34830660,Technology
2021-07-22,NVDA,200.41,201.49,198.69,199.76,60361837,Technology
2021-07-23,NVDA,191.98,193.54,190.34,191.9,40255681,Technology
2021-07-26,NVDA,200.66,203.28,198.17,200.79,39975108,Technology
2021-07-27,NVDA,214.72,218.87,211.39,215.53,33171792,Technology
2021-07-28,NVDA,222.14,225.81,218.11,221.77,47203572,Technology
2021-07-29,NVDA,217.67,220.3,215.05,217.68,45266258,Technology
2021-07-30,NVDA,217.57,219.94,215.2,217.57,48148227,Technology
2021-08-02,NVDA,208.87,212.08,205.22,208.43,43395316,Technology
2021-08-03,NVDA,210.98,213.62,208.62,211.25,48400876,Technology
2021-08-04,NVDA,214.83,217.37,211.47,214.0,53435379,Technology
2021-08-05,NVDA,206.29,210.1,202.06,205.86,62086252,Technology
2021-08-06,NVDA,201.46,204.39,197.62,200.53,36482351,Technology
2021-08-09,NVDA,198.36,199.51,197.05,198.2,62480035,Technology
2021-08-10,NVDA,199.42,202.25,197.17,200.0,47928555,Technology
2021-08-11,NVDA,195.26,198.5,192.38,195.62,54015234,Technology
2021-08-12,NVDA,198.74,202.64,194.06,197.95,40684939,Technology
2021-08-13,NVDA,203.29,205.57,201.28,203.55,43928412,Technology
2021-08-16,NVDA,211.81,213.19,209.89,211.26,43008186,Technology
2021-08-17,NVDA,213.69,217.58,208.91,212.78,32269586,Technology
2021-08-18,NVDA,212.4,216.61,207.75,211.95,47892355,Technology
2021-08-19,NVDA,211.73,214.03,209.39,211.69,41725678,Technology
2021-08-20,NVDA,218.67,222.71,215.53,219.56,51065361,Technology
2021-08-23,NVDA,216.86,219.9,214.88,217.91,48910231,Technology
2021-08-24,NVDA,221.84,225.04,218.81,222.0,33777016,Technology
2021-08-25,NVDA,216.4,220.38,212.18,216.16,35144968,Technology
2021-08-26,NVDA,210.21,212.88,207.55,210.22,33402658,Technology
2021-08-27,NVDA,210.94,213.91,207.32,210.29,55093753,Technology
2021-08-30,NVDA,214.99,216.72,212.49,214.21,42290078,Technology
2021-08-31,NVDA,209.13,214.06,205.12,210.03,46815573,Technology
2021-09-01,NVDA,210.07,213.54,207.14,210.6,55798475,Technology
2021-09-02,NVDA,202.88,206.8,199.96,203.86,50663610,Technology
2021-09-03,NVDA,200.1,203.19,197.62,200.71,62866069,Technology
2021-09-06,NVDA,209.36,213.67,205.5,209.8,48543734,Technology
2021-09-07,NVDA,208.39,210.42,205.79,207.82,60805440,Technology
2021-09-08,NVDA,205.22,207.35,202.47,204.59,47199837,Technology
2021-09-09,NVDA,197.83,200.0,194.81,196.97,47577747,Technology
2021-09-10,NVDA,191.75,194.05,189.12,191.42,39728877,Technology
2021-09-13,NVDA,200.01,201.98,197.18,199.15,52873690,Technology
2021-09-14,NVDA,184.98,188.63,181.76,185.4,48629390,Technology
2021-09-15,NVDA,189.8,193.86,186.09,190.14,36555009,Technology
2021-09-16,NVDA,183.02,185.55,180.7,183.23,36526682,Technology
2021-09-17,NVDA,184.26,187.64,180.0,183.36,49410338,Technology
2021-09-20,NVDA,190.31,193.47,186.48,189.63,53580933,Technology
2021-09-21,NVDA,182.07,183.73,181.04,182.7,33736159,Technology
2021-09-22,NVDA,180.46,181.74,179.53,180.81,43859212,Technology
2021-09-23,NVDA,180.28,182.63,178.73,181.07,48190687,Technology
2021-09-24,NVDA,191.31,193.05,189.01,190.75,31753657,Technology
2021-09-27,NVDA,190.98,194.35,186.77,190.12,54058254,Technology
2021-09-28,NVDA,183.97,186.91,180.25,183.18,38085745,Technology
2021-09-29,NVDA,188.26,192.01,184.01,187.75,54386977,Technology
2021-09-30,NVDA,197.24,199.29,195.1,197.15,52098410,Technology
2021-10-01,NVDA,203.41,206.32,200.09,202.99,34095024,Technology
2021-10-04,NVDA,198.11,200.29,196.06,198.24,39709822,Technology
2021-10-05,NVDA,194.89,197.08,193.41,195.6,43041076,Technology
2021-10-06,NVDA,196.75,200.06,194.31,197.61,61313429,Technology
2021-10-07,NVDA,194.19,197.39,190.55,193.74,36945106,Technology
2021-10-08,NVDA,192.15,194.85,189.39,192.09,62447768,Technology
2021-10-11,NVDA,182.94,185.91,179.84,182.8,58300598,Technology
2021-10-12,NVDA,182.05,184.28,180.72,182.94,53242350,Technology
2021-10-13,NVDA,187.24,189.18,186.03,187.96,54957442,Technology
2021-10-14,NVDA,189.81,191.53,187.85,189.57,60398318,Technology
2021-10-15,NVDA,179.64,181.91,177.89,180.15,34856730,Technology
2021-10-18,NVDA,189.97,192.14,188.65,190.81,34260734,Technology
2021-10-19,NVDA,185.65,188.12,183.52,185.98,53756665,Technology
2021-10-20,NVDA,186.25,189.61,182.37,185.72,48215073,Technology
2021-10-21,NVDA,192.93,194.19,191.27,192.53,42929104,Technology
2021-10-22,NVDA,196.0,197.23,194.1,195.33,42153820,Technology
2021-10-25,NVDA,192.78,194.38,190.48,192.07,59917216,Technology
2021-10-26,NVDA,192.86,195.09,190.92,193.14,49758298,Technology
2021-10-27,NVDA,184.83,188.61,181.87,185.64,50190325,Technology
2021-10-28,NVDA,189.59,193.71,185.93,190.04,60128057,Technology
2021-10-29,NVDA,191.41,195.54,187.72,191.85,55257358,Technology
2021-11-01,NVDA,193.55,195.21,191.43,193.09,56618729,Technology
2021-11-02,NVDA,194.55,196.24,192.44,194.13,57081292,Technology
2021-11-03,NVDA,196.77,199.48,194.73,197.43,34396883,Technology
2021-11-04,NVDA,189.9,192.49,186.42,189.0,57422935,Technology
2021-11-05,NVDA,187.65,189.82,185.42,187.58,40305128,Technology
2021-11-08,NVDA,198.36,199.88,196.88,198.4,46100299,Technology
2021-11-09,NVDA,196.73,199.25,193.33,195.84,50522701,Technology
2021-11-10,NVDA,193.13,196.58,190.41,193.85,62889399,Technology
2021-11-11,NVDA,188.7,191.83,184.87,187.99,44550462,Technology
2021-11-12,NVDA,180.64,182.9,178.34,180.6,37613977,Technology
2021-11-15,NVDA,190.83,193.76,187.14,190.06,36656733,Technology
2021-11-16,NVDA,191.82,193.03,190.16,191.36,40105857,Technology
2021-11-17,NVDA,188.28,190.98,185.21,187.91,41640189,Technology
2021-11-18,NVDA,176.66,179.7,173.53,176.57,58873481,Technology
2021-11-19,NVDA,180.3,183.27,176.69,179.64,32135083,Technology
2021-11-22,NVDA,171.62,173.82,170.14,172.33,45425615,Technology
2021-11-23,NVDA,169.22,172.38,166.11,169.27,58265960,Technology
2021-11-24,NVDA,175.88,177.91,174.14,176.16,59710194,Technology
2021-11-25,NVDA,180.1,182.15,177.54,179.58,38954271,Technology
2021-11-26,NVDA,177.96,181.38,174.41,177.83,55418692,Technology
2021-11-29,NVDA,179.76,180.91,178.62,179.77,59882712,Technology
2021-11-30,NVDA,173.92,177.88,170.76,174.71,41066501,Technology
2021-12-01,NVDA,173.04,175.63,171.02,173.61,54494946,Technology
2021-12-02,NVDA,179.21,180.88,177.82,179.49,52393340,Technology
2021-12-03,NVDA,179.67,181.87,177.05,179.24,61778048,Technology
2021-12-06,NVDA,186.19,187.45,184.55,185.8,38755840,Technology
2021-12-07,NVDA,189.66,192.69,187.53,190.55,35781082,Technology
2021-12-08,NVDA,192.19,194.38,190.31,192.49,59836934,Technology
2021-12-09,NVDA,201.87,205.13,197.68,200.92,50370752,Technology
2021-12-10,NVDA,198.92,200.98,197.2,199.26,41574831,Technology
2021-12-13,NVDA,200.33,202.31,198.0,199.98,48220449,Technology
2021-12-14,NVDA,194.58,197.38,192.48,195.27,32197383,Technology
2021-12-15,NVDA,192.43,194.79,190.84,193.19,56241518,Technology
2021-12-16,NVDA,190.77,192.05,189.07,190.34,43648248,Technology
2021-12-17,NVDA,187.79,188.94,186.06,187.2,49758362,Technology
2021-12-20,NVDA,193.82,195.47,191.41,193.06,32925636,Technology
2021-12-21,NVDA,193.47,195.02,191.43,192.98,53845404,Technology
2021-12-22,NVDA,192.02,194.66,190.23,192.86,58529459,Technology
2021-12-23,NVDA,193.24,195.71,191.36,193.83,47755947,Technology
2021-12-24,NVDA,188.53,192.92,185.01,189.39,55622828,Technology
2021-12-27,NVDA,196.0,198.82,193.34,196.15,54938533,Technology
2021-12-28,NVDA,203.58,208.11,199.61,204.13,36024891,Technology
2021-12-29,NVDA,209.93,213.85,205.66,209.58,45296559,Technology
2021-12-30,NVDA,205.3,208.09,202.01,204.8,55850504,Technology
2021-12-31,NVDA,207.99,212.05,204.08,208.14,40742443,Technology
2022-01-03,NVDA,201.16,204.27,198.22,201.33,50229851,Technology
2022-01-04,NVDA,204.95,207.98,202.63,205.66,46286942,Technology
2022-01-05,NVDA,202.3,205.41,198.6,201.7,47039777,Technology
2022-01-06,NVDA,207.51,209.24,205.96,207.69,56268258,Technology
2022-01-07,NVDA,220.09,222.55,217.2,219.66,47477230,Technology
2022-01-10,NVDA,212.44,214.27,209.98,211.81,34152723,Technology
2022-01-11,NVDA,221.99,225.51,219.13,222.64,33612567,Technology
2022-01-12,NVDA,232.82,235.74,229.9,232.82,53767378,Technology
2022-01-13,NVDA,243.5,247.44,239.02,242.95,44401100,Technology
2022-01-14,NVDA,230.87,234.21,227.35,230.69,44779195,Technology
2022-01-17,NVDA,235.02,238.3,230.7,233.97,37576152,Technology
2022-01-18,NVDA,239.8,245.36,235.34,240.88,41214260,Technology
2022-01-19,NVDA,229.69,231.83,227.26,229.4,35633585,Technology
2022-01-20,NVDA,237.45,241.78,232.35,236.67,52040073,Technology
2022-01-21,NVDA,231.36,234.11,227.62,230.36,57668516,Technology
2022-01-24,NVDA,224.09,226.89,220.85,223.64,49358293,Technology
2022-01-25,NVDA,206.43,209.64,203.58,206.78,46055665,Technology
2022-01-26,NVDA,200.86,202.39,199.62,201.15,53418598,Technology
2022-01-27,NVDA,191.82,195.52,187.26,190.94,49005270,Technology
2022-01-28,NVDA,190.92,194.22,188.23,191.52,53402205,Technology
2022-01-31,NVDA,191.65,193.22,190.49,192.06,52553445,Technology
2022-02-01,NVDA,195.92,198.71,194.03,196.81,57703917,Technology
2022-02-02,NVDA,197.72,200.51,195.81,198.59,33855827,Technology
2022-02-03,NVDA,193.52,195.85,191.82,194.15,55890453,Technology
2022-02-04,NVDA,200.04,202.01,197.47,199.43,36976148,Technology
2022-02-07,NVDA,206.89,209.45,203.94,206.5,52037711,Technology
2022-02-08,NVDA,215.8,218.82,211.88,214.89,38698542,Technology
2022-02-09,NVDA,221.46,224.21,217.87,220.61,33953653,Technology
2022-02-10,NVDA,209.42,211.21,208.2,209.98,51440168,Technology
2022-02-11,NVDA,221.41,224.08,219.44,222.1,45952272,Technology
2022-02-14,NVDA,207.06,210.53,204.12,207.58,40971772,Technology
2022-02-15,NVDA,215.39,218.45,211.38,214.43,52754364,Technology
2022-02-16,NVDA,221.69,225.71,217.98,221.99,40076012,Technology
2022-02-17,NVDA,221.87,224.49,218.58,221.19,45873438,Technology
2022-02-18,NVDA,223.68,227.64,218.65,222.59,33768839,Technology
2022-02-21,NVDA,209.37,211.3,208.18,210.11,43607644,Technology
2022-02-22,NVDA,207.16,208.6,204.95,206.39,32229106,Technology
2022-02-23,NVDA,208.25,210.94,206.22,208.91,60843488,Technology
2022-02-24,NVDA,219.59,222.89,215.4,218.69,62128354,Technology
2022-02-25,NVDA,206.57,209.7,204.0,207.12,37602456,Technology
2022-02-28,NVDA,214.55,216.34,212.31,214.1,32774040,Technology
2022-03-01,NVDA,215.06,216.3,213.59,214.83,51724800,Technology
2022-03-02,NVDA,221.76,225.37,218.44,222.04,56887263,Technology
2022-03-03,NVDA,224.29,228.11,221.37,225.18,56608628,Technology
2022-03-04,NVDA,227.82,233.25,223.42,228.83,43827567,Technology
2022-03-07,NVDA,221.7,225.23,218.97,222.49,58832831,Technology
2022-03-08,NVDA,216.71,218.72,214.1,216.1,52636326,Technology
2022-03-09,NVDA,215.7,219.39,212.69,216.37,38452160,Technology
2022-03-10,NVDA,212.06,213.82,210.85,212.61,42381473,Technology
2022-03-11,NVDA,215.87,219.94,212.09,216.16,55270586,Technology
2022-03-14,NVDA,215.7,218.2,212.6,215.09,62252555,Technology
2022-03-15,NVDA,223.28,225.2,220.56,222.47,51087458,Technology
2022-03-16,NVDA,218.44,222.21,214.35,218.11,44854409,Technology
2022-03-17,NVDA,223.01,225.86,221.13,223.97,48368828,Technology
2022-03-18,NVDA,226.22,230.71,221.2,225.68,41811384,Technology
2022-03-21,NVDA,226.22,230.16,221.68,225.61,40371527,Technology
2022-03-22,NVDA,223.46,225.49,222.29,224.32,59135144,Technology
2022-03-23,NVDA,228.28,232.76,224.27,228.75,40483655,Technology
2022-03-24,NVDA,226.75,230.58,221.95,225.76,56042823,Technology
2022-03-25,NVDA,223.41,227.14,220.26,223.99,48061059,Technology
2022-03-28,NVDA,239.11,241.14,236.35,238.38,43689274,Technology
2022-03-29,NVDA,241.67,246.2,237.44,241.96,57460706,Technology
2022-03-30,NVDA,240.49,243.04,238.09,240.63,50887885,Technology
2022-03-31,NVDA,243.55,245.02,240.99,242.46,49568582,Technology
2022-04-01,NVDA,246.79,249.9,242.86,245.96,58771525,Technology
2022-04-04,NVDA,259.21,262.54,254.8,258.11,33539239,Technology
2022-04-05,NVDA,275.54,277.39,273.43,275.27,42653074,Technology
2022-04-06,NVDA,271.8,275.53,268.55,272.27,44248847,Technology
2022-04-07,NVDA,276.17,280.96,271.13,275.91,62916353,Technology
2022-04-08,NVDA,288.66,294.17,283.81,289.31,39826871,Technology
2022-04-11,NVDA,285.55,288.42,281.71,284.57,32359560,Technology
2022-04-12,NVDA,295.77,298.27,292.09,294.58,51656737,Technology
2022-04-13,NVDA,282.84,286.02,280.46,283.64,58672470,Technology
2022-04-14,NVDA,291.48,297.57,286.11,292.19,44746076,Technology
2022-04-15,NVDA,283.16,288.12,277.44,282.39,57138357,Technology
2022-04-18,NVDA,295.0,298.77,290.04,293.79,41767473,Technology
2022-04-19,NVDA,294.98,297.15,292.21,294.37,48489664,Technology
2022-04-20,NVDA,291.64,298.09,286.44,292.87,58076310,Technology
2022-04-21,NVDA,296.25,299.03,293.01,295.79,32764056,Technology
2022-04-22,NVDA,304.07,308.37,299.12,303.41,43115631,Technology
2022-04-25,NVDA,299.82,302.29,297.24,299.71,57745510,Technology
2022-04-26,NVDA,298.67,302.36,295.73,299.41,40286462,Technology
2022-04-27,NVDA,300.37,306.58,294.59,300.79,31613533,Technology
2022-04-28,NVDA,300.66,305.69,295.04,300.06,35549900,Technology
2022-04-29,NVDA,306.08,312.13,299.7,305.75,47274553,Technology
2022-05-02,NVDA,290.16,293.27,285.91,289.01,39184849,Technology
2022-05-03,NVDA,278.11,281.75,275.53,279.16,55412251,Technology
2022-05-04,NVDA,262.03,265.68,258.09,261.74,38381818,Technology
2022-05-05,NVDA,278.34,282.45,273.5,277.6,42773488,Technology
2022-05-06,NVDA,284.01,289.28,279.18,284.44,55381361,Technology
2022-05-09,NVDA,283.92,285.48,282.21,283.77,62040086,Technology
2022-05-10,NVDA,282.91,289.12,277.33,283.53,45404071,Technology
2022-05-11,NVDA,285.24,286.94,282.49,284.18,49410022,Technology
2022-05-12,NVDA,276.7,280.77,273.72,277.78,61323169,Technology
2022-05-13,NVDA,294.44,298.9,290.63,295.08,42531776,Technology
2022-05-16,NVDA,303.56,306.31,300.5,303.25,60793852,Technology
2022-05-17,NVDA,308.02,313.64,302.52,308.14,57534729,Technology
2022-05-18,NVDA,307.32,311.58,303.83,308.08,62477576,Technology
2022-05-19,NVDA,301.72,305.14,298.84,302.25,62675325,Technology
2022-05-20,NVDA,305.76,307.9,302.83,304.97,60978101,Technology
2022-05-23,NVDA,323.17,328.91,319.07,324.79,43314356,Technology
2022-05-24,NVDA,332.61,335.11,330.39,332.89,56385842,Technology
2022-05-25,NVDA,327.73,331.75,323.93,327.95,49038868,Technology
2022-05-26,NVDA,336.12,340.73,330.33,334.93,41213196,Technology
2022-05-27,NVDA,323.97,329.58,318.15,323.76,40966680,Technology
2022-05-30,NVDA,316.62,320.05,313.64,317.06,51114837,Technology
2022-05-31,NVDA,303.79,306.36,299.96,302.52,49609746,Technology
2022-06-01,NVDA,301.36,308.42,295.69,302.73,42292258,Technology
2022-06-02,NVDA,304.77,307.1,303.14,305.47,58653203,Technology
2022-06-03,NVDA,307.65,309.56,305.94,307.85,35203362,Technology
2022-06-06,NVDA,319.0,322.59,314.34,317.92,51126737,Technology
2022-06-07,NVDA,314.8,320.34,309.75,315.28,61248527,Technology
2022-06-08,NVDA,305.02,310.03,300.25,305.26,44933641,Technology
2022-06-09,NVDA,294.53,300.06,288.78,294.31,53750945,Technology
2022-06-10,NVDA,290.72,294.81,287.45,291.53,54292117,Technology
2022-06-13,NVDA,297.67,301.87,293.47,297.67,51156659,Technology
2022-06-14,NVDA,294.33,296.72,291.09,293.47,61367128,Technology
2022-06-15,NVDA,297.1,303.1,291.64,297.63,44289181,Technology
2022-06-16,NVDA,291.19,296.18,285.93,290.91,48759304,Technology
2022-06-17,NVDA,303.24,308.97,297.4,303.13,47720568,Technology
2022-06-20,NVDA,295.92,298.87,294.25,297.2,31733739,Technology
2022-06-21,NVDA,303.5,309.46,297.82,303.78,46259683,Technology
2022-06-22,NVDA,306.27,311.69,300.53,305.94,50699300,Technology
2022-06-23,NVDA,311.25,314.19,307.28,310.21,36723644,Technology
2022-06-24,NVDA,327.48,330.39,325.58,328.49,39933722,Technology
2022-06-27,NVDA,337.57,340.69,333.89,337.0,38361474,Technology
2022-06-28,NVDA,327.91,334.25,322.94,329.26,36136877,Technology
2022-06-29,NVDA,330.53,334.71,324.98,329.14,58576379,Technology
2022-06-30,NVDA,322.37,328.67,315.6,321.89,52788168,Technology
2022-07-01,NVDA,320.91,325.52,315.91,320.52,36134290,Technology
2022-07-04,NVDA,307.55,311.95,303.5,307.9,45439922,Technology
2022-07-05,NVDA,303.22,308.26,299.32,304.35,42823863,Technology
2022-07-06,NVDA,299.32,301.1,296.12,297.89,35233632,Technology
2022-07-07,NVDA,300.12,302.78,296.3,298.95,46705366,Technology
2022-07-08,NVDA,301.89,304.37,299.77,302.24,35149841,Technology
2022-07-11,NVDA,299.21,302.97,296.82,300.56,45304166,Technology
2022-07-12,NVDA,291.94,296.93,286.7,291.69,50599877,Technology
2022-07-13,NVDA,296.86,299.7,294.48,297.32,58125126,Technology
2022-07-14,NVDA,295.27,297.14,292.36,294.22,46736235,Technology
2022-07-15,NVDA,307.0,312.96,301.61,307.56,42173552,Technology
2022-07-18,NVDA,320.44,325.65,314.33,319.53,38733807,Technology
2022-07-19,NVDA,319.03,326.64,312.78,320.36,33657843,Technology
2022-07-20,NVDA,329.58,334.17,324.27,328.85,61767913,Technology
2022-07-21,NVDA,317.01,322.05,313.5,318.52,50491234,Technology
2022-07-22,NVDA,317.85,321.03,314.88,318.06,46886788,Technology
2022-07-25,NVDA,325.41,327.4,323.47,325.46,44929069,Technology
2022-07-26,NVDA,320.35,325.38,314.86,319.88,37334295,Technology
2022-07-27,NVDA,319.51,322.9,316.92,320.31,37136938,Technology
2022-07-28,NVDA,329.84,334.74,323.34,328.22,52041412,Technology
2022-07-29,NVDA,328.37,333.3,323.74,328.67,41346278,Technology
2022-08-01,NVDA,302.54,308.19,295.51,301.13,47148449,Technology
2022-08-02,NVDA,286.88,289.56,283.43,286.11,35672388,Technology
2022-08-03,NVDA,276.62,281.18,271.19,275.74,35434474,Technology
2022-08-04,NVDA,273.9,279.28,267.22,272.58,61006663,Technology
2022-08-05,NVDA,272.9,276.99,269.5,273.59,49833292,Technology
2022-08-08,NVDA,263.72,267.49,260.74,264.5,44845806,Technology
2022-08-09,NVDA,262.97,268.05,259.04,264.1,42002667,Technology
2022-08-10,NVDA,294.11,295.66,291.83,293.38,51681774,Technology
2022-08-11,NVDA,296.64,298.4,293.52,295.27,32212579,Technology
2022-08-12,NVDA,293.35,297.41,288.49,292.54,56318733,Technology
2022-08-15,NVDA,298.68,300.33,295.83,297.47,60431227,Technology
2022-08-16,NVDA,296.82,300.85,292.84,296.87,32913325,Technology
2022-08-17,NVDA,283.7,287.77,279.89,283.96,55843401,Technology
2022-08-18,NVDA,294.72,297.98,290.93,294.18,34694356,Technology
2022-08-19,NVDA,292.27,295.38,290.23,293.33,32934053,Technology
2022-08-22,NVDA,303.0,306.98,298.15,302.11,50727952,Technology
2022-08-23,NVDA,301.63,305.74,296.99,301.09,42198827,Technology
2022-08-24,NVDA,307.8,311.59,304.59,308.37,53931431,Technology
2022-08-25,NVDA,299.43,303.13,297.21,300.9,50280188,Technology
2022-08-26,NVDA,291.72,297.3,285.82,291.4,56162032,Technology
2022-08-29,NVDA,298.57,303.09,294.06,298.58,54129360,Technology
2022-08-30,NVDA,295.16,301.11,290.04,295.97,42088110,Technology
2022-08-31,NVDA,292.0,294.58,289.56,292.14,59379533,Technology
2022-09-01,NVDA,296.66,300.05,293.64,297.03,58601567,Technology
2022-09-02,NVDA,306.76,310.67,302.75,306.65,58615237,Technology
2022-09-05,NVDA,314.66,318.55,310.21,314.09,34197806,Technology
2022-09-06,NVDA,319.33,322.09,316.88,319.64,47087430,Technology
2022-09-07,NVDA,319.41,325.63,311.72,317.91,58312708,Technology
2022-09-08,NVDA,309.15,312.16,304.72,307.72,53214237,Technology
2022-09-09,NVDA,301.74,305.03,297.85,301.13,32020465,Technology
2022-09-12,NVDA,311.85,314.09,308.59,310.83,51835569,Technology
2022-09-13,NVDA,319.84,323.19,316.49,319.84,60011977,Technology
2022-09-14,NVDA,321.42,326.41,316.77,321.75,35290289,Technology
2022-09-15,NVDA,329.33,332.43,324.68,327.76,45276936,Technology
2022-09-16,NVDA,340.24,344.35,336.13,340.24,59349276,Technology
2022-09-19,NVDA,344.17,349.01,338.67,343.5,43766526,Technology
2022-09-20,NVDA,342.9,344.76,339.57,341.43,61397521,Technology
2022-09-21,NVDA,366.33,373.38,357.69,364.71,57180121,Technology
2022-09-22,NVDA,361.97,367.5,355.22,360.73,50417206,Technology
2022-09-23,NVDA,361.05,363.98,358.52,361.44,62095789,Technology
2022-09-26,NVDA,359.77,363.46,354.77,358.45,34436161,Technology
2022-09-27,NVDA,358.62,362.76,355.03,359.16,33125480,Technology
2022-09-28,NVDA,348.51,351.95,346.14,349.58,57891191,Technology
2022-09-29,NVDA,342.9,345.63,340.86,343.59,31820512,Technology
2022-09-30,NVDA,338.94,344.17,333.3,338.53,51816941,Technology
2022-10-03,NVDA,355.99,360.82,352.21,357.03,54190086,Technology
2022-10-04,NVDA,352.65,360.01,346.6,353.93,46835126,Technology
2022-10-05,NVDA,359.8,364.15,356.66,361.0,54631247,Technology
2022-10-06,NVDA,364.17,369.98,359.41,365.21,41265000,Technology
2022-10-07,NVDA,376.13,383.46,367.51,374.82,59218322,Technology
2022-10-10,NVDA,370.57,374.98,365.71,370.11,43368183,Technology
2022-10-11,NVDA,360.94,363.53,358.71,361.3,50210393,Technology
2022-10-12,NVDA,352.5,355.78,348.01,351.28,36259655,Technology
2022-10-13,NVDA,368.58,373.86,364.71,369.97,44252212,Technology
2022-10-14,NVDA,357.15,359.96,355.15,357.96,44123160,Technology
2022-10-17,NVDA,366.28,370.74,361.66,366.12,40162220,Technology
2022-10-18,NVDA,370.04,374.79,365.26,370.01,41459608,Technology
2022-10-19,NVDA,371.69,378.18,365.04,371.52,41966496,Technology
2022-10-20,NVDA,366.45,373.49,358.17,365.19,62451516,Technology
2022-10-21,NVDA,365.42,371.5,359.8,365.87,40347111,Technology
2022-10-24,NVDA,371.96,377.52,364.65,370.18,51241525,Technology
2022-10-25,NVDA,371.95,379.38,365.17,372.59,44319044,Technology
2022-10-26,NVDA,386.07,393.25,377.92,385.08,62414425,Technology
2022-10-27,NVDA,395.71,402.49,389.13,395.91,48228642,Technology
2022-10-28,NVDA,377.84,384.83,370.65,377.64,39545017,Technology
2022-10-31,NVDA,359.41,363.56,355.21,359.35,34546674,Technology
2022-11-01,NVDA,350.26,357.31,344.6,351.63,44254907,Technology
2022-11-02,NVDA,351.9,358.02,345.89,352.01,58023488,Technology
2022-11-03,NVDA,348.83,352.36,343.72,347.24,38098255,Technology
2022-11-04,NVDA,343.75,345.67,340.56,342.47,55194385,Technology
2022-11-07,NVDA,340.53,343.42,336.02,338.89,47321824,Technology
2022-11-08,NVDA,330.87,337.24,324.48,330.85,46364049,Technology
2022-11-09,NVDA,334.63,339.11,330.7,335.18,48311597,Technology
2022-11-10,NVDA,342.39,348.03,338.35,343.98,39703709,Technology
2022-11-11,NVDA,341.2,344.0,337.16,339.95,50364404,Technology
2022-11-14,NVDA,326.58,331.95,319.74,325.09,51787237,Technology
2022-11-15,NVDA,305.97,312.6,299.93,306.55,37367416,Technology
2022-11-16,NVDA,307.83,311.32,304.43,307.92,59703888,Technology
2022-11-17,NVDA,300.75,305.42,296.72,301.38,54892979,Technology
2022-11-18,NVDA,303.42,308.28,299.6,304.45,49669823,Technology
2022-11-21,NVDA,304.04,309.72,297.34,303.0,49984514,Technology
