Timestamp,Symbol,LastPrice,TradedVolume
2021-11-09,US_10Y_BOND,114.26,146544
2021-11-09,GLOBAL_REIT,113.61,437987
2021-11-09,BITCOIN_INDEX,33067.9,358304
2021-11-10,BRENT_CRUDE,111.76,448690
2021-11-10,GOLD_OUNCE,115.83,219667
2021-11-10,US_10Y_BOND,113.19,170535
2021-11-10,GLOBAL_REIT,117.0,167116
2021-11-10,BITCOIN_INDEX,33334.99,468525
2021-11-11,BRENT_CRUDE,114.07,172158
2021-11-11,GOLD_OUNCE,110.2,51353
2021-11-11,US_10Y_BOND,111.54,361647
2021-11-11,GLOBAL_REIT,117.5,68454
2021-11-11,BITCOIN_INDEX,34442.14,467895
2021-11-12,BRENT_CRUDE,115.76,98209
2021-11-12,GOLD_OUNCE,113.12,384764
2021-11-12,US_10Y_BOND,108.34,85614
2021-11-12,GLOBAL_REIT,117.0,322131
2021-11-12,BITCOIN_INDEX,34167.81,321893
2021-11-15,BRENT_CRUDE,112.67,379635
2021-11-15,GOLD_OUNCE,110.63,379212
2021-11-15,US_10Y_BOND,110.22,469318
2021-11-15,GLOBAL_REIT,115.62,392458
2021-11-15,BITCOIN_INDEX,34092.01,125806
2021-11-16,BRENT_CRUDE,116.02,150960
2021-11-16,GOLD_OUNCE,118.01,383864
2021-11-16,US_10Y_BOND,115.0,407372
2021-11-16,GLOBAL_REIT,113.38,487659
2021-11-16,BITCOIN_INDEX,33420.13,260800
2021-11-17,BRENT_CRUDE,109.02,332106
2021-11-17,GOLD_OUNCE,114.01,229285
2021-11-17,US_10Y_BOND,115.04,277024
2021-11-17,GLOBAL_REIT,113.89,388087
2021-11-17,BITCOIN_INDEX,35909.58,260349
2021-11-18,BRENT_CRUDE,114.61,331333
2021-11-18,GOLD_OUNCE,113.47,491543
2021-11-18,US_10Y_BOND,114.56,94169
2021-11-18,GLOBAL_REIT,112.77,117048
2021-11-18,BITCOIN_INDEX,33128.15,387128
2021-11-19,BRENT_CRUDE,116.32,281389
2021-11-19,GOLD_OUNCE,114.54,50396
2021-11-19,US_10Y_BOND,110.09,438233
2021-11-19,GLOBAL_REIT,115.6,435170
2021-11-19,BITCOIN_INDEX,34459.23,163408
2021-11-22,BRENT_CRUDE,116.23,420186
2021-11-22,GOLD_OUNCE,111.15,212935
2021-11-22,US_10Y_BOND,111.8,118771
2021-11-22,GLOBAL_REIT,114.22,305758
2021-11-22,BITCOIN_INDEX,34332.71,155604
2021-11-23,BRENT_CRUDE,114.43,249766
2021-11-23,GOLD_OUNCE,114.82,467903
2021-11-23,US_10Y_BOND,112.97,61008
2021-11-23,GLOBAL_REIT,118.02,190607
2021-11-23,BITCOIN_INDEX,34820.86,109183
2021-11-24,BRENT_CRUDE,115.27,298505
2021-11-24,GOLD_OUNCE,113.7,153182
2021-11-24,US_10Y_BOND,116.47,174392
2021-11-24,GLOBAL_REIT,117.11,389013
2021-11-24,BITCOIN_INDEX,35173.57,103345
2021-11-25,BRENT_CRUDE,111.52,361507
2021-11-25,GOLD_OUNCE,116.2,127608
2021-11-25,US_10Y_BOND,110.42,376685
2021-11-25,GLOBAL_REIT,116.39,52703
2021-11-25,BITCOIN_INDEX,34818.32,103041
2021-11-26,BRENT_CRUDE,116.13,347320
2021-11-26,GOLD_OUNCE,115.12,218361
2021-11-26,US_10Y_BOND,114.59,213238
2021-11-26,GLOBAL_REIT,114.58,371214
2021-11-26,BITCOIN_INDEX,34450.71,441176
2021-11-29,BRENT_CRUDE,115.51,134063
2021-11-29,GOLD_OUNCE,113.25,68034
2021-11-29,US_10Y_BOND,114.79,474474
2021-11-29,GLOBAL_REIT,115.39,286456
2021-11-29,BITCOIN_INDEX,35729.36,386939
2021-11-30,BRENT_CRUDE,118.6,268253
2021-11-30,GOLD_OUNCE,112.82,337062
2021-11-30,US_10Y_BOND,114.9,238282
2021-11-30,GLOBAL_REIT,116.59,457587
2021-11-30,BITCOIN_INDEX,32692.26,158175
2021-12-01,BRENT_CRUDE,116.95,65343
2021-12-01,GOLD_OUNCE,112.25,322988
2021-12-01,US_10Y_BOND,117.31,462466
2021-12-01,GLOBAL_REIT,117.7,291400
2021-12-01,BITCOIN_INDEX,34053.96,413378
2021-12-02,BRENT_CRUDE,114.4,211542
2021-12-02,GOLD_OUNCE,118.38,254944
2021-12-02,US_10Y_BOND,111.21,398744
2021-12-02,GLOBAL_REIT,119.26,456796
2021-12-02,BITCOIN_INDEX,35305.51,96762
2021-12-03,BRENT_CRUDE,115.79,163174
2021-12-03,GOLD_OUNCE,111.38,127337
2021-12-03,US_10Y_BOND,111.7,440690
2021-12-03,GLOBAL_REIT,116.37,312562
2021-12-03,BITCOIN_INDEX,34394.27,112277
2021-12-06,BRENT_CRUDE,115.4,304327
2021-12-06,GOLD_OUNCE,114.89,50841
2021-12-06,US_10Y_BOND,115.31,196445
2021-12-06,GLOBAL_REIT,120.74,177187
2021-12-06,BITCOIN_INDEX,32920.42,96053
2021-12-07,BRENT_CRUDE,115.04,120459
2021-12-07,GOLD_OUNCE,108.95,68930
2021-12-07,US_10Y_BOND,115.43,254825
2021-12-07,GLOBAL_REIT,116.18,313377
2021-12-07,BITCOIN_INDEX,34694.75,375481
2021-12-08,BRENT_CRUDE,114.47,378332
2021-12-08,GOLD_OUNCE,107.82,377446
2021-12-08,US_10Y_BOND,118.63,465734
2021-12-08,GLOBAL_REIT,107.8,334398
2021-12-08,BITCOIN_INDEX,35480.01,101850
2021-12-09,BRENT_CRUDE,116.35,285297
2021-12-09,GOLD_OUNCE,114.2,182716
2021-12-09,US_10Y_BOND,115.71,320543
2021-12-09,GLOBAL_REIT,115.43,120043
2021-12-09,BITCOIN_INDEX,33039.0,310907
2021-12-10,BRENT_CRUDE,110.09,222235
2021-12-10,GOLD_OUNCE,119.85,160456
2021-12-10,US_10Y_BOND,114.36,161446
2021-12-10,GLOBAL_REIT,108.17,402275
2021-12-10,BITCOIN_INDEX,33407.4,93845
2021-12-13,BRENT_CRUDE,117.05,50081
2021-12-13,GOLD_OUNCE,110.27,55662
2021-12-13,US_10Y_BOND,115.62,211588
2021-12-13,GLOBAL_REIT,114.34,435993
2021-12-13,BITCOIN_INDEX,34333.36,115132
2021-12-14,BRENT_CRUDE,113.94,256777
2021-12-14,GOLD_OUNCE,114.5,227535
2021-12-14,US_10Y_BOND,111.37,290953
2021-12-14,GLOBAL_REIT,117.43,498012
2021-12-14,BITCOIN_INDEX,35903.36,276137
2021-12-15,BRENT_CRUDE,107.86,411433
2021-12-15,GOLD_OUNCE,111.67,389341
2021-12-15,US_10Y_BOND,112.33,237028
2021-12-15,GLOBAL_REIT,114.65,303954
2021-12-15,BITCOIN_INDEX,34797.89,81705
2021-12-16,BRENT_CRUDE,116.47,338032
2021-12-16,GOLD_OUNCE,117.12,170559
2021-12-16,US_10Y_BOND,113.3,118503
2021-12-16,GLOBAL_REIT,114.84,494240
2021-12-16,BITCOIN_INDEX,33647.01,471162
2021-12-17,BRENT_CRUDE,118.11,91002
2021-12-17,GOLD_OUNCE,114.31,130087
2021-12-17,US_10Y_BOND,111.77,462712
2021-12-17,GLOBAL_REIT,112.07,449977
2021-12-17,BITCOIN_INDEX,34833.24,69299
2021-12-20,BRENT_CRUDE,115.47,434922
2021-12-20,GOLD_OUNCE,113.55,210232
2021-12-20,US_10Y_BOND,111.73,281528
2021-12-20,GLOBAL_REIT,111.58,318547
2021-12-20,BITCOIN_INDEX,33918.83,423674
2021-12-21,BRENT_CRUDE,111.74,249948
2021-12-21,GOLD_OUNCE,115.56,137207
2021-12-21,US_10Y_BOND,111.12,240427
2021-12-21,GLOBAL_REIT,113.86,282413
2021-12-21,BITCOIN_INDEX,30350.5,151226
2021-12-22,BRENT_CRUDE,104.95,143923
2021-12-22,GOLD_OUNCE,119.67,494686
2021-12-22,US_10Y_BOND,110.16,305641
2021-12-22,GLOBAL_REIT,114.27,419647
2021-12-22,BITCOIN_INDEX,33841.09,228255
2021-12-23,BRENT_CRUDE,110.85,145456
2021-12-23,GOLD_OUNCE,112.86,375459
2021-12-23,US_10Y_BOND,112.47,184791
2021-12-23,GLOBAL_REIT,108.26,324879
2021-12-23,BITCOIN_INDEX,34301.1,453275
2021-12-24,BRENT_CRUDE,117.26,254002
2021-12-24,GOLD_OUNCE,113.49,285855
2021-12-24,US_10Y_BOND,115.09,346753
2021-12-24,GLOBAL_REIT,114.03,489871
2021-12-24,BITCOIN_INDEX,34162.85,430295
2021-12-27,BRENT_CRUDE,113.83,176544
2021-12-27,GOLD_OUNCE,117.32,258073
2021-12-27,US_10Y_BOND,106.34,431356
2021-12-27,GLOBAL_REIT,110.0,387833
2021-12-27,BITCOIN_INDEX,32503.69,302081
2021-12-28,BRENT_CRUDE,110.5,160474
2021-12-28,GOLD_OUNCE,113.67,274268
2021-12-28,US_10Y_BOND,111.13,210054
2021-12-28,GLOBAL_REIT,109.68,122045
2021-12-28,BITCOIN_INDEX,33214.39,491864
2021-12-29,BRENT_CRUDE,114.37,454868
2021-12-29,GOLD_OUNCE,111.42,320811
2021-12-29,US_10Y_BOND,107.13,418532
2021-12-29,GLOBAL_REIT,112.19,65810
2021-12-29,BITCOIN_INDEX,34190.91,266574
2021-12-30,BRENT_CRUDE,112.06,441563
2021-12-30,GOLD_OUNCE,112.88,353335
2021-12-30,US_10Y_BOND,111.32,390672
2021-12-30,GLOBAL_REIT,108.03,221977
2021-12-30,BITCOIN_INDEX,33334.25,201904
2021-12-31,BRENT_CRUDE,107.29,208297
2021-12-31,GOLD_OUNCE,113.14,301366
2021-12-31,US_10Y_BOND,111.6,359421
2021-12-31,GLOBAL_REIT,112.58,189841
2021-12-31,BITCOIN_INDEX,34992.02,220007
2022-01-03,BRENT_CRUDE,111.97,421978
2022-01-03,GOLD_OUNCE,109.58,310706
2022-01-03,US_10Y_BOND,112.6,380223
2022-01-03,GLOBAL_REIT,114.86,168520
2022-01-03,BITCOIN_INDEX,32398.73,425341
2022-01-04,BRENT_CRUDE,114.95,407914
2022-01-04,GOLD_OUNCE,108.2,372979
2022-01-04,US_10Y_BOND,108.35,297713
2022-01-04,GLOBAL_REIT,114.69,434736
2022-01-04,BITCOIN_INDEX,33305.99,157533
2022-01-05,BRENT_CRUDE,113.33,442757
2022-01-05,GOLD_OUNCE,110.2,179334
2022-01-05,US_10Y_BOND,108.85,475474
2022-01-05,GLOBAL_REIT,108.5,258115
2022-01-05,BITCOIN_INDEX,32669.15,72956
2022-01-06,BRENT_CRUDE,109.06,350913
2022-01-06,GOLD_OUNCE,113.82,99645
2022-01-06,US_10Y_BOND,114.7,208427
2022-01-06,GLOBAL_REIT,107.78,447209
2022-01-06,BITCOIN_INDEX,33153.55,104665
2022-01-07,BRENT_CRUDE,108.52,475384
2022-01-07,GOLD_OUNCE,104.94,198296
2022-01-07,US_10Y_BOND,111.73,117330
2022-01-07,GLOBAL_REIT,114.04,161675
2022-01-07,BITCOIN_INDEX,32406.64,150769
2022-01-10,BRENT_CRUDE,105.53,149702
2022-01-10,GOLD_OUNCE,109.34,385854
2022-01-10,US_10Y_BOND,105.86,354557
2022-01-10,GLOBAL_REIT,104.99,154436
2022-01-10,BITCOIN_INDEX,31334.56,113992
2022-01-11,BRENT_CRUDE,111.74,479542
2022-01-11,GOLD_OUNCE,107.79,108203
2022-01-11,US_10Y_BOND,109.2,225040
2022-01-11,GLOBAL_REIT,109.2,99513
2022-01-11,BITCOIN_INDEX,32371.61,227836
2022-01-12,BRENT_CRUDE,108.65,161233
2022-01-12,GOLD_OUNCE,107.55,219672
2022-01-12,US_10Y_BOND,106.2,167622
2022-01-12,GLOBAL_REIT,103.34,231012
2022-01-12,BITCOIN_INDEX,33497.44,60370
2022-01-13,BRENT_CRUDE,104.14,146212
2022-01-13,GOLD_OUNCE,107.77,372703
2022-01-13,US_10Y_BOND,104.4,309840
2022-01-13,GLOBAL_REIT,105.59,146707
2022-01-13,BITCOIN_INDEX,32806.65,382937
2022-01-14,BRENT_CRUDE,102.34,382846
2022-01-14,GOLD_OUNCE,98.11,404440
2022-01-14,US_10Y_BOND,103.32,136865
2022-01-14,GLOBAL_REIT,107.95,234278
2022-01-14,BITCOIN_INDEX,31157.72,369499
2022-01-17,BRENT_CRUDE,103.68,453504
2022-01-17,GOLD_OUNCE,102.7,239745
2022-01-17,US_10Y_BOND,103.48,130473
2022-01-17,GLOBAL_REIT,106.81,66149
2022-01-17,BITCOIN_INDEX,32037.56,443242
2022-01-18,BRENT_CRUDE,105.63,334809
2022-01-18,GOLD_OUNCE,106.54,215945
2022-01-18,US_10Y_BOND,108.86,128095
2022-01-18,GLOBAL_REIT,102.43,237842
2022-01-18,BITCOIN_INDEX,32209.97,421610
2022-01-19,BRENT_CRUDE,106.1,163275
2022-01-19,GOLD_OUNCE,100.77,276439
2022-01-19,US_10Y_BOND,105.44,174934
2022-01-19,GLOBAL_REIT,99.49,491005
2022-01-19,BITCOIN_INDEX,33102.31,365245
2022-01-20,BRENT_CRUDE,104.63,270751
2022-01-20,GOLD_OUNCE,104.98,356437
2022-01-20,US_10Y_BOND,99.96,256963
2022-01-20,GLOBAL_REIT,102.1,457785
2022-01-20,BITCOIN_INDEX,31039.45,129124
2022-01-21,BRENT_CRUDE,108.95,416939
2022-01-21,GOLD_OUNCE,102.0,264970
2022-01-21,US_10Y_BOND,102.59,238535
2022-01-21,GLOBAL_REIT,101.91,214067
2022-01-21,BITCOIN_INDEX,30497.94,460989
2022-01-24,BRENT_CRUDE,102.74,63390
2022-01-24,GOLD_OUNCE,104.9,346875
2022-01-24,US_10Y_BOND,103.69,209934
2022-01-24,GLOBAL_REIT,100.52,443480
2022-01-24,BITCOIN_INDEX,32771.94,299380
2022-01-25,BRENT_CRUDE,104.93,67230
2022-01-25,GOLD_OUNCE,107.86,145915
2022-01-25,US_10Y_BOND,103.21,130393
2022-01-25,GLOBAL_REIT,102.54,435063
2022-01-25,BITCOIN_INDEX,31411.22,270059
2022-01-26,BRENT_CRUDE,107.5,165140
2022-01-26,GOLD_OUNCE,109.46,402002
2022-01-26,US_10Y_BOND,101.68,86756
2022-01-26,GLOBAL_REIT,105.9,301537
2022-01-26,BITCOIN_INDEX,31639.81,146443
2022-01-27,BRENT_CRUDE,103.02,264069
2022-01-27,GOLD_OUNCE,111.91,257287
2022-01-27,US_10Y_BOND,101.68,168564
2022-01-27,GLOBAL_REIT,101.29,160284
2022-01-27,BITCOIN_INDEX,31324.39,418354
2022-01-28,BRENT_CRUDE,99.35,197199
2022-01-28,GOLD_OUNCE,104.4,330765
2022-01-28,US_10Y_BOND,100.43,182047
2022-01-28,GLOBAL_REIT,99.05,313950
2022-01-28,BITCOIN_INDEX,31722.71,496685
2022-01-31,BRENT_CRUDE,102.63,194293
2022-01-31,GOLD_OUNCE,100.79,293129
2022-01-31,US_10Y_BOND,105.81,77491
2022-01-31,GLOBAL_REIT,100.74,332205
2022-01-31,BITCOIN_INDEX,30257.24,97381
2022-02-01,BRENT_CRUDE,105.67,160162
2022-02-01,GOLD_OUNCE,102.92,239723
2022-02-01,US_10Y_BOND,101.8,302185
2022-02-01,GLOBAL_REIT,99.49,201555
2022-02-01,BITCOIN_INDEX,28979.02,344986
2022-02-02,BRENT_CRUDE,101.36,79885
2022-02-02,GOLD_OUNCE,96.45,161111
2022-02-02,US_10Y_BOND,98.87,355466
2022-02-02,GLOBAL_REIT,97.39,274726
2022-02-02,BITCOIN_INDEX,28828.58,156183
2022-02-03,BRENT_CRUDE,96.46,496926
2022-02-03,GOLD_OUNCE,101.66,225713
2022-02-03,US_10Y_BOND,99.41,141841
2022-02-03,GLOBAL_REIT,95.33,327850
2022-02-03,BITCOIN_INDEX,29520.35,109810
2022-02-04,BRENT_CRUDE,101.3,129513
2022-02-04,GOLD_OUNCE,91.41,77640
2022-02-04,US_10Y_BOND,99.69,394443
2022-02-04,GLOBAL_REIT,92.46,275473
2022-02-04,BITCOIN_INDEX,29498.03,78783
2022-02-07,BRENT_CRUDE,99.64,121487
2022-02-07,GOLD_OUNCE,101.08,113615
2022-02-07,US_10Y_BOND,101.19,63944
2022-02-07,GLOBAL_REIT,101.38,389348
2022-02-07,BITCOIN_INDEX,30053.47,141259
2022-02-08,BRENT_CRUDE,102.84,165122
2022-02-08,GOLD_OUNCE,99.83,287474
2022-02-08,US_10Y_BOND,95.19,486315
2022-02-08,GLOBAL_REIT,96.22,460661
2022-02-08,BITCOIN_INDEX,28523.64,377558
2022-02-09,BRENT_CRUDE,97.39,165065
2022-02-09,GOLD_OUNCE,96.68,288432
2022-02-09,US_10Y_BOND,94.53,93848
2022-02-09,GLOBAL_REIT,97.03,451341
2022-02-09,BITCOIN_INDEX,29401.23,464333
2022-02-10,BRENT_CRUDE,96.65,164703
2022-02-10,GOLD_OUNCE,102.54,384850
2022-02-10,US_10Y_BOND,91.55,210533
2022-02-10,GLOBAL_REIT,96.31,232591
2022-02-10,BITCOIN_INDEX,29790.13,264225
2022-02-11,BRENT_CRUDE,96.86,438619
2022-02-11,GOLD_OUNCE,96.24,188876
2022-02-11,US_10Y_BOND,93.07,244954
2022-02-11,GLOBAL_REIT,100.01,111851
2022-02-11,BITCOIN_INDEX,27883.13,420974
2022-02-14,BRENT_CRUDE,97.57,240530
2022-02-14,GOLD_OUNCE,96.51,137951
2022-02-14,US_10Y_BOND,100.21,346597
2022-02-14,GLOBAL_REIT,93.94,400256
2022-02-14,BITCOIN_INDEX,29047.45,469475
2022-02-15,BRENT_CRUDE,93.71,98555
2022-02-15,GOLD_OUNCE,96.74,191832
2022-02-15,US_10Y_BOND,94.39,346360
2022-02-15,GLOBAL_REIT,96.85,450075
2022-02-15,BITCOIN_INDEX,28802.96,355132
2022-02-16,BRENT_CRUDE,92.78,447009
2022-02-16,GOLD_OUNCE,92.78,313403
2022-02-16,US_10Y_BOND,94.7,96383
2022-02-16,GLOBAL_REIT,99.76,199708
2022-02-16,BITCOIN_INDEX,29042.26,365230
2022-02-17,BRENT_CRUDE,93.33,89785
2022-02-17,GOLD_OUNCE,97.77,363813
2022-02-17,US_10Y_BOND,95.88,280000
2022-02-17,GLOBAL_REIT,97.06,240262
2022-02-17,BITCOIN_INDEX,28186.66,434927
2022-02-18,BRENT_CRUDE,96.31,495408
2022-02-18,GOLD_OUNCE,96.12,386941
2022-02-18,US_10Y_BOND,94.51,62692
2022-02-18,GLOBAL_REIT,92.33,262660
2022-02-18,BITCOIN_INDEX,28587.82,474780
2022-02-21,BRENT_CRUDE,95.31,151991
2022-02-21,GOLD_OUNCE,88.13,272218
2022-02-21,US_10Y_BOND,95.05,300684
2022-02-21,GLOBAL_REIT,97.01,306253
2022-02-21,BITCOIN_INDEX,28879.99,171873
2022-02-22,BRENT_CRUDE,91.06,478930
2022-02-22,GOLD_OUNCE,92.99,440904
2022-02-22,US_10Y_BOND,89.21,470480
2022-02-22,GLOBAL_REIT,94.91,390015
2022-02-22,BITCOIN_INDEX,27768.66,339069
2022-02-23,BRENT_CRUDE,97.17,179138
2022-02-23,GOLD_OUNCE,94.4,252646
2022-02-23,US_10Y_BOND,90.56,155826
2022-02-23,GLOBAL_REIT,93.85,376497
2022-02-23,BITCOIN_INDEX,26982.07,177749
2022-02-24,BRENT_CRUDE,90.35,202287
2022-02-24,GOLD_OUNCE,94.44,385197
2022-02-24,US_10Y_BOND,88.95,104960
2022-02-24,GLOBAL_REIT,95.31,69113
2022-02-24,BITCOIN_INDEX,27539.94,250551
2022-02-25,BRENT_CRUDE,90.95,405404
2022-02-25,GOLD_OUNCE,93.1,90667
2022-02-25,US_10Y_BOND,87.43,259029
2022-02-25,GLOBAL_REIT,90.74,215072
2022-02-25,BITCOIN_INDEX,27169.83,392606
2022-02-28,BRENT_CRUDE,90.24,103402
2022-02-28,GOLD_OUNCE,96.44,176311
2022-02-28,US_10Y_BOND,95.14,485714
2022-02-28,GLOBAL_REIT,91.89,336861
2022-02-28,BITCOIN_INDEX,28757.56,201303
2022-03-01,BRENT_CRUDE,88.32,331463
2022-03-01,GOLD_OUNCE,88.98,83851
2022-03-01,US_10Y_BOND,88.73,239063
2022-03-01,GLOBAL_REIT,95.24,414656
2022-03-01,BITCOIN_INDEX,27895.51,496600
2022-03-02,BRENT_CRUDE,90.98,284618
2022-03-02,GOLD_OUNCE,88.38,412040
2022-03-02,US_10Y_BOND,90.27,191191
2022-03-02,GLOBAL_REIT,90.61,492767
2022-03-02,BITCOIN_INDEX,27106.11,444322
2022-03-03,BRENT_CRUDE,93.16,64739
2022-03-03,GOLD_OUNCE,94.02,149653
2022-03-03,US_10Y_BOND,87.85,139275
2022-03-03,GLOBAL_REIT,91.58,495060
2022-03-03,BITCOIN_INDEX,28085.44,110601
2022-03-04,BRENT_CRUDE,86.12,446059
2022-03-04,GOLD_OUNCE,87.1,164883
2022-03-04,US_10Y_BOND,87.42,398930
2022-03-04,GLOBAL_REIT,89.08,156966
2022-03-04,BITCOIN_INDEX,26973.09,226156
2022-03-07,BRENT_CRUDE,87.68,129924
2022-03-07,GOLD_OUNCE,89.07,182252
2022-03-07,US_10Y_BOND,92.41,354819
2022-03-07,GLOBAL_REIT,92.82,423755
2022-03-07,BITCOIN_INDEX,27600.76,170777
2022-03-08,BRENT_CRUDE,87.13,279829
2022-03-08,GOLD_OUNCE,90.72,325799
2022-03-08,US_10Y_BOND,88.48,449528
2022-03-08,GLOBAL_REIT,85.56,289361
2022-03-08,BITCOIN_INDEX,26212.14,97690
2022-03-09,BRENT_CRUDE,90.77,157827
2022-03-09,GOLD_OUNCE,90.62,446559
2022-03-09,US_10Y_BOND,83.47,241741
2022-03-09,GLOBAL_REIT,88.6,64990
2022-03-09,BITCOIN_INDEX,26751.5,87696
2022-03-10,BRENT_CRUDE,88.41,136832
2022-03-10,GOLD_OUNCE,94.55,316669
2022-03-10,US_10Y_BOND,86.21,338185
2022-03-10,GLOBAL_REIT,89.09,395219
2022-03-10,BITCOIN_INDEX,27536.58,139873
2022-03-11,BRENT_CRUDE,85.1,390527
2022-03-11,GOLD_OUNCE,88.12,160079
2022-03-11,US_10Y_BOND,91.03,229629
2022-03-11,GLOBAL_REIT,87.38,144675
2022-03-11,BITCOIN_INDEX,26654.37,375102
2022-03-14,BRENT_CRUDE,86.51,347024
2022-03-14,GOLD_OUNCE,88.82,468758
2022-03-14,US_10Y_BOND,87.73,378245
2022-03-14,GLOBAL_REIT,85.95,350475
2022-03-14,BITCOIN_INDEX,25925.22,402911
2022-03-15,BRENT_CRUDE,86.45,480310
2022-03-15,GOLD_OUNCE,89.92,360696
2022-03-15,US_10Y_BOND,88.37,458998
2022-03-15,GLOBAL_REIT,89.01,138535
2022-03-15,BITCOIN_INDEX,25994.5,62343
2022-03-16,BRENT_CRUDE,81.59,69589
2022-03-16,GOLD_OUNCE,88.16,491136
2022-03-16,US_10Y_BOND,89.65,499587
2022-03-16,GLOBAL_REIT,88.44,226385
2022-03-16,BITCOIN_INDEX,25603.37,281834
2022-03-17,BRENT_CRUDE,85.57,322736
2022-03-17,GOLD_OUNCE,80.27,125722
2022-03-17,US_10Y_BOND,85.59,248836
2022-03-17,GLOBAL_REIT,86.92,95062
2022-03-17,BITCOIN_INDEX,25749.09,398741
2022-03-18,BRENT_CRUDE,84.95,289171
2022-03-18,GOLD_OUNCE,86.03,462324
2022-03-18,US_10Y_BOND,86.4,373846
2022-03-18,GLOBAL_REIT,88.1,63627
2022-03-18,BITCOIN_INDEX,26113.46,152940
2022-03-21,BRENT_CRUDE,83.48,409217
2022-03-21,GOLD_OUNCE,85.78,303385
2022-03-21,US_10Y_BOND,82.26,462156
2022-03-21,GLOBAL_REIT,87.66,165824
2022-03-21,BITCOIN_INDEX,26773.79,402479
2022-03-22,BRENT_CRUDE,86.61,89778
2022-03-22,GOLD_OUNCE,86.32,233419
2022-03-22,US_10Y_BOND,90.85,403506
2022-03-22,GLOBAL_REIT,89.62,316997
2022-03-22,BITCOIN_INDEX,26399.24,414998
2022-03-23,BRENT_CRUDE,85.45,122023
2022-03-23,GOLD_OUNCE,82.22,322967
2022-03-23,US_10Y_BOND,88.96,204140
2022-03-23,GLOBAL_REIT,87.85,468270
2022-03-23,BITCOIN_INDEX,27663.27,328058
2022-03-24,BRENT_CRUDE,88.25,185395
2022-03-24,GOLD_OUNCE,83.5,172575
2022-03-24,US_10Y_BOND,86.06,486113
2022-03-24,GLOBAL_REIT,86.14,289549
2022-03-24,BITCOIN_INDEX,25178.96,385978
2022-03-25,BRENT_CRUDE,88.49,305226
2022-03-25,GOLD_OUNCE,87.27,272229
2022-03-25,US_10Y_BOND,85.77,345856
2022-03-25,GLOBAL_REIT,86.84,291539
2022-03-25,BITCOIN_INDEX,26183.11,455071
2022-03-28,BRENT_CRUDE,94.11,221968
2022-03-28,GOLD_OUNCE,84.08,329018
2022-03-28,US_10Y_BOND,82.85,484846
2022-03-28,GLOBAL_REIT,81.14,100088
2022-03-28,BITCOIN_INDEX,24908.52,92532
2022-03-29,BRENT_CRUDE,80.74,297108
2022-03-29,GOLD_OUNCE,90.19,489185
2022-03-29,US_10Y_BOND,87.16,328708
2022-03-29,GLOBAL_REIT,87.59,122861
2022-03-29,BITCOIN_INDEX,26768.59,164011
2022-03-30,BRENT_CRUDE,86.76,313250
2022-03-30,GOLD_OUNCE,90.22,144503
2022-03-30,US_10Y_BOND,89.39,448363
2022-03-30,GLOBAL_REIT,87.36,381522
2022-03-30,BITCOIN_INDEX,27276.89,268300
2022-03-31,BRENT_CRUDE,87.78,152104
2022-03-31,GOLD_OUNCE,85.65,317443
2022-03-31,US_10Y_BOND,88.47,495549
2022-03-31,GLOBAL_REIT,85.52,65280
2022-03-31,BITCOIN_INDEX,25833.26,228266
2022-04-01,BRENT_CRUDE,84.84,499670
2022-04-01,GOLD_OUNCE,86.2,87942
2022-04-01,US_10Y_BOND,87.15,164908
2022-04-01,GLOBAL_REIT,93.5,476873
2022-04-01,BITCOIN_INDEX,24389.49,222821
2022-04-04,BRENT_CRUDE,86.96,374553
2022-04-04,GOLD_OUNCE,87.25,124553
2022-04-04,US_10Y_BOND,84.1,169027
2022-04-04,GLOBAL_REIT,84.92,172227
2022-04-04,BITCOIN_INDEX,25443.72,328608
2022-04-05,BRENT_CRUDE,87.67,53886
2022-04-05,GOLD_OUNCE,87.61,343332
2022-04-05,US_10Y_BOND,86.05,220643
2022-04-05,GLOBAL_REIT,91.99,408849
2022-04-05,BITCOIN_INDEX,24466.79,189542
2022-04-06,BRENT_CRUDE,83.0,247841
2022-04-06,GOLD_OUNCE,86.55,447894
2022-04-06,US_10Y_BOND,81.13,317957
2022-04-06,GLOBAL_REIT,89.27,386617
2022-04-06,BITCOIN_INDEX,25294.27,215176
2022-04-07,BRENT_CRUDE,89.55,160458
2022-04-07,GOLD_OUNCE,87.08,214823
2022-04-07,US_10Y_BOND,88.38,210146
2022-04-07,GLOBAL_REIT,84.84,395868
2022-04-07,BITCOIN_INDEX,26506.54,430257
2022-04-08,BRENT_CRUDE,89.23,56376
2022-04-08,GOLD_OUNCE,84.28,193653
2022-04-08,US_10Y_BOND,85.93,191849
2022-04-08,GLOBAL_REIT,85.96,111276
2022-04-08,BITCOIN_INDEX,25015.74,73629
2022-04-11,BRENT_CRUDE,85.72,393855
2022-04-11,GOLD_OUNCE,85.49,421408
2022-04-11,US_10Y_BOND,87.76,273516
2022-04-11,GLOBAL_REIT,85.68,494745
2022-04-11,BITCOIN_INDEX,26444.8,376614
2022-04-12,BRENT_CRUDE,90.53,428131
2022-04-12,GOLD_OUNCE,84.36,138666
2022-04-12,US_10Y_BOND,85.74,57274
2022-04-12,GLOBAL_REIT,83.83,374466
2022-04-12,BITCOIN_INDEX,24948.92,264095
2022-04-13,BRENT_CRUDE,84.78,300018
